Fixture ID,Claim ID,Answer ID,Eval ID,Gold Label,Evidence Parcel Count
CVD-SYN-ACT-FIX-0907,V3-40-042,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0908,V3-40-043,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0909,V3-40-044,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0910,V3-40-045,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0911,V3-40-046,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0912,V3-40-047,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0913,V3-40-048,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0914,V3-40-049,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0915,V3-40-050,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0916,V3-40-051,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0917,V3-40-052,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0918,V3-40-053,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0919,V3-40-054,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0920,V3-40-055,SYN-A040-Q018,Q018,supported,4
CVD-SYN-ACT-FIX-0921,V3-40-056,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0922,V3-40-057,SYN-A040-Q018,Q018,supported,2
CVD-SYN-ACT-FIX-0923,V3-40-058,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0924,V3-40-059,SYN-A040-Q018,Q018,supported,57
CVD-SYN-ACT-FIX-0925,V3-40-060,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0926,V3-40-061,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0927,V3-40-062,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0928,V3-40-063,SYN-A040-Q018,Q018,supported,2
CVD-SYN-ACT-FIX-0929,V3-40-064,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0930,V3-40-065,SYN-A040-Q018,Q018,supported,5
CVD-SYN-ACT-FIX-0931,V3-40-066,SYN-A040-Q018,Q018,supported,3
CVD-SYN-ACT-FIX-0932,V3-40-067,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0933,V3-40-068,SYN-A040-Q018,Q018,supported,2
CVD-SYN-ACT-FIX-0934,V3-40-069,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0935,V3-40-070,SYN-A040-Q018,Q018,supported,57
CVD-SYN-ACT-FIX-0936,V3-40-071,SYN-A040-Q018,Q018,supported,57
CVD-SYN-ACT-FIX-0937,V3-40-072,SYN-A040-Q018,Q018,unsupported,3
CVD-SYN-ACT-FIX-0938,V3-40-073,SYN-A040-Q018,Q018,supported,3
CVD-SYN-ACT-FIX-0939,V3-40-074,SYN-A040-Q018,Q018,supported,1
CVD-SYN-ACT-FIX-0940,V3-40-075,SYN-A040-Q018,Q018,supported,57
CVD-SYN-ACT-FIX-0941,V3-41-001,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0942,V3-41-002,SYN-A041-Q019,Q019,supported,10
CVD-SYN-ACT-FIX-0943,V3-41-003,SYN-A041-Q019,Q019,unsupported,10
CVD-SYN-ACT-FIX-0944,V3-41-004,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0945,V3-41-005,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0946,V3-41-006,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0947,V3-41-007,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0948,V3-41-008,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0949,V3-41-009,SYN-A041-Q019,Q019,supported,2
CVD-SYN-ACT-FIX-0950,V3-41-010,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0951,V3-41-011,SYN-A041-Q019,Q019,supported,10
CVD-SYN-ACT-FIX-0952,V3-41-012,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0953,V3-41-013,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0954,V3-41-014,SYN-A041-Q019,Q019,unsupported,1
CVD-SYN-ACT-FIX-0955,V3-41-015,SYN-A041-Q019,Q019,supported,10
CVD-SYN-ACT-FIX-0956,V3-41-016,SYN-A041-Q019,Q019,supported,2
CVD-SYN-ACT-FIX-0957,V3-41-017,SYN-A041-Q019,Q019,supported,2
CVD-SYN-ACT-FIX-0958,V3-41-018,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0959,V3-41-019,SYN-A041-Q019,Q019,supported,3
CVD-SYN-ACT-FIX-0960,V3-41-020,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0961,V3-41-021,SYN-A041-Q019,Q019,supported,2
CVD-SYN-ACT-FIX-0962,V3-41-022,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0963,V3-41-023,SYN-A041-Q019,Q019,supported,1
CVD-SYN-ACT-FIX-0964,V3-41-024,SYN-A041-Q019,Q019,supported,10
CVD-SYN-ACT-FIX-0965,V3-41-025,SYN-A041-Q019,Q019,supported,10
CVD-SYN-ACT-FIX-0966,V3-42-001,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0967,V3-42-002,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0968,V3-42-003,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0969,V3-42-004,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0970,V3-42-005,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0971,V3-42-006,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0972,V3-42-007,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0973,V3-42-008,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0974,V3-42-009,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0975,V3-42-010,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0976,V3-42-011,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0977,V3-42-012,SYN-A042-Q020,Q020,unsupported,10
CVD-SYN-ACT-FIX-0978,V3-42-013,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0979,V3-42-014,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0980,V3-42-015,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0981,V3-42-016,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0982,V3-42-017,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0983,V3-42-018,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0984,V3-42-019,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0985,V3-42-020,SYN-A042-Q020,Q020,unsupported,10
CVD-SYN-ACT-FIX-0986,V3-42-021,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0987,V3-42-022,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0988,V3-42-023,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0989,V3-42-024,SYN-A042-Q020,Q020,supported,2
CVD-SYN-ACT-FIX-0990,V3-42-025,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0991,V3-42-026,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0992,V3-42-027,SYN-A042-Q020,Q020,supported,1
CVD-SYN-ACT-FIX-0993,V3-42-028,SYN-A042-Q020,Q020,supported,10
CVD-SYN-ACT-FIX-0994,V3-42-029,SYN-A042-Q020,Q020,supported,3
CVD-SYN-ACT-FIX-0995,V3-42-030,SYN-A042-Q020,Q020,supported,5
CVD-SYN-ACT-FIX-0996,V3-43-001,SYN-A043-Q021,Q021,supported,10
CVD-SYN-ACT-FIX-0997,V3-43-002,SYN-A043-Q021,Q021,supported,1
CVD-SYN-ACT-FIX-0998,V3-43-003,SYN-A043-Q021,Q021,supported,1
CVD-SYN-ACT-FIX-0999,V3-43-004,SYN-A043-Q021,Q021,supported,2
CVD-SYN-ACT-FIX-1000,V3-43-005,SYN-A043-Q021,Q021,supported,10
CVD-SYN-ACT-FIX-1001,V3-43-006,SYN-A043-Q021,Q021,supported,10
CVD-SYN-ACT-FIX-1002,V3-43-007,SYN-A043-Q021,Q021,supported,1
CVD-SYN-ACT-FIX-1003,V3-43-008,SYN-A043-Q021,Q021,supported,1
CVD-SYN-ACT-FIX-1004,V3-43-009,SYN-A043-Q021,Q021,supported,1
CVD-SYN-ACT-FIX-1005,V3-43-010,SYN-A043-Q021,Q021,supported,10
CVD-SYN-ACT-FIX-1006,V3-43-011,SYN-A043-Q021,Q021,supported,1
CVD-SYN-ACT-FIX-1007,V3-43-012,SYN-A043-Q021,Q021,supported,1
CVD-SYN-ACT-FIX-1008,V3-43-013,SYN-A043-Q021,Q021,supported,3
CVD-SYN-ACT-FIX-1009,V3-43-014,SYN-A043-Q021,Q021,supported,4
CVD-SYN-ACT-FIX-1010,V3-43-015,SYN-A043-Q021,Q021,unsupported,3
CVD-SYN-ACT-FIX-1011,V3-43-016,SYN-A043-Q021,Q021,supported,2
CVD-SYN-ACT-FIX-1012,V3-43-017,SYN-A043-Q021,Q021,unsupported,10
CVD-SYN-ACT-FIX-1013,V3-43-018,SYN-A043-Q021,Q021,supported,2
CVD-SYN-ACT-FIX-1014,V3-44-001,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1015,V3-44-002,SYN-A044-Q022,Q022,supported,23
CVD-SYN-ACT-FIX-1016,V3-44-003,SYN-A044-Q022,Q022,supported,1
CVD-SYN-ACT-FIX-1017,V3-44-004,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1018,V3-44-005,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1019,V3-44-006,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1020,V3-44-007,SYN-A044-Q022,Q022,supported,2
CVD-SYN-ACT-FIX-1021,V3-44-008,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1022,V3-44-009,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1023,V3-44-010,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1024,V3-44-011,SYN-A044-Q022,Q022,supported,2
CVD-SYN-ACT-FIX-1025,V3-44-012,SYN-A044-Q022,Q022,supported,2
CVD-SYN-ACT-FIX-1026,V3-44-013,SYN-A044-Q022,Q022,supported,2
CVD-SYN-ACT-FIX-1027,V3-44-014,SYN-A044-Q022,Q022,supported,4
CVD-SYN-ACT-FIX-1028,V3-44-015,SYN-A044-Q022,Q022,supported,1
CVD-SYN-ACT-FIX-1029,V3-44-016,SYN-A044-Q022,Q022,supported,1
CVD-SYN-ACT-FIX-1030,V3-44-017,SYN-A044-Q022,Q022,supported,1
CVD-SYN-ACT-FIX-1031,V3-44-018,SYN-A044-Q022,Q022,supported,1
CVD-SYN-ACT-FIX-1032,V3-44-019,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1033,V3-44-020,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1034,V3-44-021,SYN-A044-Q022,Q022,supported,2
CVD-SYN-ACT-FIX-1035,V3-44-022,SYN-A044-Q022,Q022,supported,2
CVD-SYN-ACT-FIX-1036,V3-44-023,SYN-A044-Q022,Q022,supported,3
CVD-SYN-ACT-FIX-1037,V3-44-024,SYN-A044-Q022,Q022,supported,30
CVD-SYN-ACT-FIX-1038,V3-44-025,SYN-A044-Q022,Q022,unsupported,2
CVD-SYN-ACT-FIX-1039,V3-44-026,SYN-A044-Q022,Q022,unsupported,30
CVD-SYN-ACT-FIX-1040,V3-44-027,SYN-A044-Q022,Q022,supported,2
CVD-SYN-ACT-FIX-1041,V3-45-001,SYN-A045-Q023,Q023,supported,9
CVD-SYN-ACT-FIX-1042,V3-45-002,SYN-A045-Q023,Q023,supported,9
CVD-SYN-ACT-FIX-1043,V3-45-003,SYN-A045-Q023,Q023,supported,9
CVD-SYN-ACT-FIX-1044,V3-45-004,SYN-A045-Q023,Q023,supported,9
CVD-SYN-ACT-FIX-1045,V3-45-005,SYN-A045-Q023,Q023,supported,2
CVD-SYN-ACT-FIX-1046,V3-45-006,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1047,V3-45-007,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1048,V3-45-008,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1049,V3-45-009,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1050,V3-45-010,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1051,V3-45-011,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1052,V3-45-012,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1053,V3-45-013,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1054,V3-45-014,SYN-A045-Q023,Q023,supported,2
CVD-SYN-ACT-FIX-1055,V3-45-015,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1056,V3-45-016,SYN-A045-Q023,Q023,supported,9
CVD-SYN-ACT-FIX-1057,V3-45-017,SYN-A045-Q023,Q023,supported,1
CVD-SYN-ACT-FIX-1058,V3-45-018,SYN-A045-Q023,Q023,unsupported,9
CVD-SYN-ACT-FIX-1059,V3-45-019,SYN-A045-Q023,Q023,unsupported,1
CVD-SYN-ACT-FIX-1060,V3-46-001,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1061,V3-46-002,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1062,V3-46-003,SYN-A046-Q024,Q024,supported,50
CVD-SYN-ACT-FIX-1063,V3-46-004,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1064,V3-46-005,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1065,V3-46-006,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1066,V3-46-007,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1067,V3-46-008,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1068,V3-46-009,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1069,V3-46-010,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1070,V3-46-011,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1071,V3-46-012,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1072,V3-46-013,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1073,V3-46-014,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1074,V3-46-015,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1075,V3-46-016,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1076,V3-46-017,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1077,V3-46-018,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1078,V3-46-019,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1079,V3-46-020,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1080,V3-46-021,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1081,V3-46-022,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1082,V3-46-023,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1083,V3-46-024,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1084,V3-46-025,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1085,V3-46-026,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1086,V3-46-027,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1087,V3-46-028,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1088,V3-46-029,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1089,V3-46-030,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1090,V3-46-031,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1091,V3-46-032,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1092,V3-46-033,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1093,V3-46-034,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1094,V3-46-035,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1095,V3-46-036,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1096,V3-46-037,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1097,V3-46-038,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1098,V3-46-039,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1099,V3-46-040,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1100,V3-46-041,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1101,V3-46-042,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1102,V3-46-043,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1103,V3-46-044,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1104,V3-46-045,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1105,V3-46-046,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1106,V3-46-047,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1107,V3-46-048,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1108,V3-46-049,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1109,V3-46-050,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1110,V3-46-051,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1111,V3-46-052,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1112,V3-46-053,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1113,V3-46-054,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1114,V3-46-055,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1115,V3-46-056,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1116,V3-46-057,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1117,V3-46-058,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1118,V3-46-059,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1119,V3-46-060,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1120,V3-46-061,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1121,V3-46-062,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1122,V3-46-063,SYN-A046-Q024,Q024,unsupported,23
CVD-SYN-ACT-FIX-1123,V3-46-064,SYN-A046-Q024,Q024,unsupported,12
CVD-SYN-ACT-FIX-1124,V3-46-065,SYN-A046-Q024,Q024,unsupported,26
CVD-SYN-ACT-FIX-1125,V3-46-066,SYN-A046-Q024,Q024,unsupported,11
CVD-SYN-ACT-FIX-1126,V3-46-067,SYN-A046-Q024,Q024,unsupported,7
CVD-SYN-ACT-FIX-1127,V3-46-068,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1128,V3-46-069,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1129,V3-46-070,SYN-A046-Q024,Q024,supported,2
CVD-SYN-ACT-FIX-1130,V3-46-071,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1131,V3-46-072,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1132,V3-46-073,SYN-A046-Q024,Q024,supported,1
CVD-SYN-ACT-FIX-1133,V3-46-074,SYN-A046-Q024,Q024,unsupported,3
CVD-SYN-ACT-FIX-1134,V3-46-075,SYN-A046-Q024,Q024,supported,1
CVD-SYN-ACT-FIX-1135,V3-46-076,SYN-A046-Q024,Q024,unsupported,11
CVD-SYN-ACT-FIX-1136,V3-46-077,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1137,V3-46-078,SYN-A046-Q024,Q024,supported,2
CVD-SYN-ACT-FIX-1138,V3-46-079,SYN-A046-Q024,Q024,supported,1
CVD-SYN-ACT-FIX-1139,V3-46-080,SYN-A046-Q024,Q024,unsupported,5
CVD-SYN-ACT-FIX-1140,V3-46-081,SYN-A046-Q024,Q024,supported,2
CVD-SYN-ACT-FIX-1141,V3-46-082,SYN-A046-Q024,Q024,unsupported,5
CVD-SYN-ACT-FIX-1142,V3-46-083,SYN-A046-Q024,Q024,supported,1
CVD-SYN-ACT-FIX-1143,V3-46-084,SYN-A046-Q024,Q024,unsupported,1
CVD-SYN-ACT-FIX-1144,V3-46-085,SYN-A046-Q024,Q024,supported,4
CVD-SYN-ACT-FIX-1145,V3-46-086,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1146,V3-46-087,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1147,V3-46-088,SYN-A046-Q024,Q024,supported,6
CVD-SYN-ACT-FIX-1148,V3-46-089,SYN-A046-Q024,Q024,supported,58
CVD-SYN-ACT-FIX-1149,V3-48-001,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1150,V3-48-002,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1151,V3-48-003,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1152,V3-48-004,SYN-A048-Q026,Q026,unsupported,4
CVD-SYN-ACT-FIX-1153,V3-48-005,SYN-A048-Q026,Q026,unsupported,4
CVD-SYN-ACT-FIX-1154,V3-48-006,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1155,V3-48-007,SYN-A048-Q026,Q026,unsupported,5
CVD-SYN-ACT-FIX-1156,V3-48-008,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1157,V3-48-009,SYN-A048-Q026,Q026,supported,4
CVD-SYN-ACT-FIX-1158,V3-48-010,SYN-A048-Q026,Q026,supported,7
CVD-SYN-ACT-FIX-1159,V3-48-011,SYN-A048-Q026,Q026,supported,2
CVD-SYN-ACT-FIX-1160,V3-48-012,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1161,V3-48-013,SYN-A048-Q026,Q026,supported,7
CVD-SYN-ACT-FIX-1162,V3-48-014,SYN-A048-Q026,Q026,supported,34
CVD-SYN-ACT-FIX-1163,V3-48-015,SYN-A048-Q026,Q026,supported,2
CVD-SYN-ACT-FIX-1164,V3-48-016,SYN-A048-Q026,Q026,supported,2
CVD-SYN-ACT-FIX-1165,V3-48-017,SYN-A048-Q026,Q026,unsupported,6
CVD-SYN-ACT-FIX-1166,V3-48-018,SYN-A048-Q026,Q026,supported,2
CVD-SYN-ACT-FIX-1167,V3-48-019,SYN-A048-Q026,Q026,supported,2
CVD-SYN-ACT-FIX-1168,V3-48-020,SYN-A048-Q026,Q026,supported,2
CVD-SYN-ACT-FIX-1169,V3-48-021,SYN-A048-Q026,Q026,supported,3
CVD-SYN-ACT-FIX-1170,V3-48-022,SYN-A048-Q026,Q026,supported,4
CVD-SYN-ACT-FIX-1171,V3-48-023,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1172,V3-48-024,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1173,V3-48-025,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1174,V3-48-026,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1175,V3-48-027,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1176,V3-48-028,SYN-A048-Q026,Q026,supported,52
CVD-SYN-ACT-FIX-1177,V3-49-001,SYN-A049-Q027,Q027,supported,8
CVD-SYN-ACT-FIX-1178,V3-49-002,SYN-A049-Q027,Q027,supported,2
CVD-SYN-ACT-FIX-1179,V3-49-003,SYN-A049-Q027,Q027,supported,2
CVD-SYN-ACT-FIX-1180,V3-49-004,SYN-A049-Q027,Q027,supported,1
CVD-SYN-ACT-FIX-1181,V3-49-005,SYN-A049-Q027,Q027,supported,1
CVD-SYN-ACT-FIX-1182,V3-49-006,SYN-A049-Q027,Q027,unsupported,8
CVD-SYN-ACT-FIX-1183,V3-49-007,SYN-A049-Q027,Q027,supported,8
CVD-SYN-ACT-FIX-1184,V3-49-008,SYN-A049-Q027,Q027,supported,1
CVD-SYN-ACT-FIX-1185,V3-49-009,SYN-A049-Q027,Q027,supported,1
CVD-SYN-ACT-FIX-1186,V3-49-010,SYN-A049-Q027,Q027,unsupported,8
CVD-SYN-ACT-FIX-1187,V3-49-011,SYN-A049-Q027,Q027,unsupported,2
CVD-SYN-ACT-FIX-1188,V3-49-012,SYN-A049-Q027,Q027,supported,2
CVD-SYN-ACT-FIX-1189,V3-49-013,SYN-A049-Q027,Q027,supported,8
CVD-SYN-ACT-FIX-1190,V3-49-014,SYN-A049-Q027,Q027,unsupported,2
CVD-SYN-ACT-FIX-1191,V3-49-015,SYN-A049-Q027,Q027,supported,8
CVD-SYN-ACT-FIX-1192,V3-49-016,SYN-A049-Q027,Q027,supported,1
CVD-SYN-ACT-FIX-1193,V3-49-017,SYN-A049-Q027,Q027,unsupported,3
CVD-SYN-ACT-FIX-1194,V3-49-018,SYN-A049-Q027,Q027,supported,2
CVD-SYN-ACT-FIX-1195,V3-49-019,SYN-A049-Q027,Q027,supported,2
CVD-SYN-ACT-FIX-1196,V3-49-020,SYN-A049-Q027,Q027,supported,1
CVD-SYN-ACT-FIX-1197,V3-49-021,SYN-A049-Q027,Q027,unsupported,2
CVD-SYN-ACT-FIX-1198,V3-49-022,SYN-A049-Q027,Q027,supported,3
CVD-SYN-ACT-FIX-1199,V3-49-023,SYN-A049-Q027,Q027,supported,1
CVD-SYN-ACT-FIX-1200,V3-49-024,SYN-A049-Q027,Q027,unsupported,4
CVD-SYN-ACT-FIX-1201,V3-49-025,SYN-A049-Q027,Q027,supported,8
CVD-SYN-ACT-FIX-1202,V3-49-026,SYN-A049-Q027,Q027,unsupported,3
CVD-SYN-ACT-FIX-1203,V3-49-027,SYN-A049-Q027,Q027,supported,8
